ds,y,open,high,low,vol.,change %,lag1_y,lag1_open,lag1_vol,lag1_change_pct,lag2_y,lag2_open,lag2_vol,lag2_change_pct,lag3_y,lag3_open,lag3_vol,lag3_change_pct,lag4_y,lag4_open,lag4_vol,lag4_change_pct,lag5_y,lag5_open,lag5_vol,lag5_change_pct,lag6_y,lag6_open,lag6_vol,lag6_change_pct,lag7_y,lag7_open,lag7_vol,lag7_change_pct,SMA_7_days,EMA_7_days,SMA_1_month,EMA_1_month,SMA_3_months,EMA_3_months,SMA_6_months,EMA_6_months,EMA_1_day,SMA_1_day
2017-05-15,1708.9,1772.6,1776.7,1656.8,80240.0,-3.59,1772.6,1763.7,40640.0,0.5,1763.7,1686.4,75470.0,4.59,1686.4,1819.3,109340.0,-7.31,1819.3,1752.3,109010.0,3.82,1752.3,1697.5,89680.0,3.23,1697.5,1664.5,127230.0,1.98,1664.5,1554.4,107230.0,7.08,1742.957142857143,1713.7659107958657,1441.88,1497.1144899081723,1237.2911111111111,1268.5822762891555,1053.3400000000001,1099.8139804420948,1708.9,1708.9
2017-05-16,1729.3,1708.9,1752.6,1653.7,75540.0,1.19,1708.9,1772.6,80240.0,-3.59,1772.6,1763.7,40640.0,0.5,1763.7,1686.4,75470.0,4.59,1686.4,1819.3,109340.0,-7.31,1819.3,1752.3,109010.0,3.82,1752.3,1697.5,89680.0,3.23,1697.5,1664.5,127230.0,1.98,1747.5,1717.6494330968992,1460.2966666666666,1512.0942002366774,1245.3033333333333,1278.7079405465367,1058.85,1106.769627067044,1729.3,1729.3
2017-05-17,1801.3,1729.3,1842.8,1704.0,94620.0,4.16,1729.3,1708.9,75540.0,1.19,1708.9,1772.6,80240.0,-3.59,1772.6,1763.7,40640.0,0.5,1763.7,1686.4,75470.0,4.59,1686.4,1819.3,109340.0,-7.31,1819.3,1752.3,109010.0,3.82,1752.3,1697.5,89680.0,3.23,1754.5,1738.5620748226743,1480.5400000000002,1530.7526389310854,1253.8522222222223,1290.1934803147446,1064.707222222222,1114.4439958287342,1801.3,1801.3
2017-05-18,1881.0,1801.3,1980.5,1791.1,73100.0,4.42,1801.3,1729.3,94620.0,4.16,1729.3,1708.9,75540.0,1.19,1708.9,1772.6,80240.0,-3.59,1772.6,1763.7,40640.0,0.5,1763.7,1686.4,75470.0,4.59,1686.4,1819.3,109340.0,-7.31,1819.3,1752.3,109010.0,3.82,1763.314285714286,1774.1715561170058,1503.0366666666666,1553.3492428710153,1263.0922222222223,1303.1782389891457,1071.0022222222221,1122.9142279190244,1881.0,1881.0
2017-05-19,1962.0,1881.0,1969.7,1875.3,98760.0,4.31,1881.0,1801.3,73100.0,4.42,1801.3,1729.3,94620.0,4.16,1729.3,1708.9,75540.0,1.19,1708.9,1772.6,80240.0,-3.59,1772.6,1763.7,40640.0,0.5,1763.7,1686.4,75470.0,4.59,1686.4,1819.3,109340.0,-7.31,1802.685714285714,1821.1286670877544,1527.93,1579.713807847079,1273.2,1317.6578381322413,1077.855,1132.1858939088695,1962.0,1962.0
2017-05-20,2040.2,1962.0,2048.4,1944.4,89860.0,3.98,1962.0,1881.0,98760.0,4.31,1881.0,1801.3,73100.0,4.42,1801.3,1729.3,94620.0,4.16,1729.3,1708.9,75540.0,1.19,1708.9,1772.6,80240.0,-3.59,1772.6,1763.7,40640.0,0.5,1763.7,1686.4,75470.0,4.59,1842.185714285714,1875.8965003158157,1554.6666666666667,1609.42259443759,1284.2144444444443,1333.5378856458183,1085.0994444444443,1142.2191989485505,2040.2,2040.2
2017-05-21,2044.2,2040.2,2094.9,1980.1,78780.0,0.2,2040.2,1962.0,89860.0,3.98,1962.0,1881.0,98760.0,4.31,1881.0,1801.3,73100.0,4.42,1801.3,1729.3,94620.0,4.16,1729.3,1708.9,75540.0,1.19,1708.9,1772.6,80240.0,-3.59,1772.6,1763.7,40640.0,0.5,1880.9857142857145,1917.9723752368618,1581.1533333333334,1637.472749635165,1294.9544444444446,1349.156833214042,1092.2933333333335,1152.1858376342018,2044.2,2044.2
2017-05-22,2124.4,2044.2,2264.8,1998.6,174380.0,3.92,2044.2,2040.2,78780.0,0.2,2040.2,1962.0,89860.0,3.98,1962.0,1881.0,98760.0,4.31,1881.0,1801.3,73100.0,4.42,1801.3,1729.3,94620.0,4.16,1729.3,1708.9,75540.0,1.19,1708.9,1772.6,80240.0,-3.59,1940.3428571428572,1969.5792814276465,1610.6033333333332,1668.8874109490255,1306.1255555555556,1366.195144571975,1099.9783333333335,1162.9285355608956,2124.4,2124.4
2017-05-23,2272.6,2124.4,2286.3,2110.8,114180.0,6.97,2124.4,2044.2,174380.0,3.92,2044.2,2040.2,78780.0,0.2,2040.2,1962.0,89860.0,3.98,1962.0,1881.0,98760.0,4.31,1881.0,1801.3,73100.0,4.42,1801.3,1729.3,94620.0,4.16,1729.3,1708.9,75540.0,1.19,2017.957142857143,2045.334461070735,1644.7200000000003,1707.8366102426369,1318.9266666666667,1386.1161304055581,1108.518888888889,1175.1900987038691,2272.6,2272.6
2017-05-24,2445.3,2272.6,2497.0,2263.3,149260.0,7.6,2272.6,2124.4,114180.0,6.97,2124.4,2044.2,174380.0,3.92,2044.2,2040.2,78780.0,0.2,2040.2,1962.0,89860.0,3.98,1962.0,1881.0,98760.0,4.31,1881.0,1801.3,73100.0,4.42,1801.3,1729.3,94620.0,4.16,2109.957142857143,2145.3258458030514,1684.6233333333332,1755.4148934527896,1333.0755555555554,1409.394896770271,1117.9905555555556,1189.2244622541027,2445.3,2445.3
2017-05-25,2307.2,2445.3,2781.8,2210.5,248440.0,-5.65,2445.3,2272.6,149260.0,7.6,2272.6,2124.4,114180.0,6.97,2124.4,2044.2,174380.0,3.92,2044.2,2040.2,78780.0,0.2,2040.2,1962.0,89860.0,3.98,1962.0,1881.0,98760.0,4.31,1881.0,1801.3,73100.0,4.42,2170.842857142857,2185.7943843522885,1719.3866666666668,1791.0139325848677,1345.638888888889,1429.1268770610343,1126.73,1201.5777831131734,2307.2,2307.2
2017-05-26,2244.9,2307.0,2616.5,2051.4,191490.0,-2.7,2307.2,2445.3,248440.0,-5.65,2445.3,2272.6,149260.0,7.6,2272.6,2124.4,114180.0,6.97,2124.4,2044.2,174380.0,3.92,2044.2,2040.2,78780.0,0.2,2040.2,1962.0,89860.0,3.98,1962.0,1881.0,98760.0,4.31,2211.257142857143,2200.5707882642164,1751.3299999999997,1820.2969046761666,1357.8144444444445,1447.0559566860666,1135.1494444444445,1213.1062053992157,2244.9,2244.9
2017-05-27,2052.4,2244.9,2322.4,1868.6,222950.0,-8.57,2244.9,2307.0,191490.0,-2.7,2307.2,2445.3,248440.0,-5.65,2445.3,2272.6,149260.0,7.6,2272.6,2124.4,114180.0,6.97,2124.4,2044.2,174380.0,3.92,2044.2,2040.2,78780.0,0.2,2040.2,1962.0,89860.0,3.98,2213.0,2163.528091198162,1775.3133333333333,1835.2712979228656,1367.601111111111,1460.360221374285,1142.4777777777779,1222.3801699804399,2052.4,2052.4
2017-05-28,2189.0,2052.4,2300.5,2051.1,125000.0,6.66,2052.4,2244.9,222950.0,-8.57,2244.9,2307.0,191490.0,-2.7,2307.2,2445.3,248440.0,-5.65,2445.3,2272.6,149260.0,7.6,2272.6,2124.4,114180.0,6.97,2124.4,2044.2,174380.0,3.92,2044.2,2040.2,78780.0,0.2,2233.6857142857143,2169.8960683986215,1803.9599999999998,1858.0925045084873,1378.7144444444443,1476.374282442982,1150.5688888888888,1233.0610520801035,2189.0,2189.0
2017-05-29,2278.2,2189.0,2337.4,2117.3,92240.0,4.07,2189.0,2052.4,125000.0,6.66,2052.4,2244.9,222950.0,-8.57,2244.9,2307.0,191490.0,-2.7,2307.2,2445.3,248440.0,-5.65,2445.3,2272.6,149260.0,7.6,2272.6,2124.4,114180.0,6.97,2124.4,2044.2,174380.0,3.92,2255.657142857143,2196.972051298966,1835.3566666666668,1885.1962138950366,1390.8133333333335,1493.9968256859931,1159.1005555555555,1244.609548742202,2278.2,2278.2
2017-05-30,2192.6,2278.2,2329.3,2147.1,120960.0,-3.76,2278.2,2189.0,92240.0,4.07,2189.0,2052.4,125000.0,6.66,2052.4,2244.9,222950.0,-8.57,2244.9,2307.0,191490.0,-2.7,2307.2,2445.3,248440.0,-5.65,2445.3,2272.6,149260.0,7.6,2272.6,2124.4,114180.0,6.97,2244.2285714285713,2195.8790384742247,1863.38,1905.0287162243892,1401.59,1509.3507416049822,1167.1005555555555,1255.0845813527853,2192.6,2192.6
2017-05-31,2303.3,2192.6,2330.6,2168.4,117750.0,5.05,2192.6,2278.2,120960.0,-3.76,2278.2,2189.0,92240.0,4.07,2189.0,2052.4,125000.0,6.66,2052.4,2244.9,222950.0,-8.57,2244.9,2307.0,191490.0,-2.7,2307.2,2445.3,248440.0,-5.65,2445.3,2272.6,149260.0,7.6,2223.942857142857,2222.7342788556684,1892.9633333333331,1930.7236377582997,1413.2322222222222,1526.8001758554221,1175.6138888888888,1266.6670721665666,2303.3,2303.3
2017-06-01,2412.6,2303.3,2460.8,2303.3,122700.0,4.75,2303.3,2192.6,117750.0,5.05,2192.6,2278.2,120960.0,-3.76,2278.2,2189.0,92240.0,4.07,2189.0,2052.4,125000.0,6.66,2052.4,2244.9,222950.0,-8.57,2244.9,2307.0,191490.0,-2.7,2307.2,2445.3,248440.0,-5.65,2239.0,2270.2007091417513,1925.186666666667,1961.8124353222804,1425.7800000000002,1546.2683038585997,1184.7716666666668,1279.3293144630686,2412.6,2412.6
2017-06-02,2492.6,2412.6,2494.0,2385.6,83030.0,3.31,2412.6,2303.3,122700.0,4.75,2303.3,2192.6,117750.0,5.05,2192.6,2278.2,120960.0,-3.76,2278.2,2189.0,92240.0,4.07,2189.0,2052.4,125000.0,6.66,2052.4,2244.9,222950.0,-8.57,2244.9,2307.0,191490.0,-2.7,2274.3857142857146,2325.8005318563137,1958.7533333333333,1996.0567943337462,1439.4277777777777,1567.0668026748942,1194.3616666666665,1292.735620380604,2492.6,2492.6
2017-06-03,2545.4,2492.6,2582.8,2449.9,70960.0,2.12,2492.6,2412.6,83030.0,3.31,2412.6,2303.3,122700.0,4.75,2303.3,2192.6,117750.0,5.05,2192.6,2278.2,120960.0,-3.76,2278.2,2189.0,92240.0,4.07,2189.0,2052.4,125000.0,6.66,2052.4,2244.9,222950.0,-8.57,2344.8142857142857,2380.700398892235,1993.0400000000002,2031.4982914735047,1453.5855555555556,1588.5686311875338,1204.3122222222223,1306.5772157355143,2545.4,2545.4
2017-06-04,2524.1,2545.4,2559.8,2478.2,59480.0,-0.84,2545.4,2492.6,70960.0,2.12,2492.6,2412.6,83030.0,3.31,2412.6,2303.3,122700.0,4.75,2303.3,2192.6,117750.0,5.05,2192.6,2278.2,120960.0,-3.76,2278.2,2189.0,92240.0,4.07,2189.0,2052.4,125000.0,6.66,2392.6857142857143,2416.5502991691765,2026.9166666666667,2063.279046862311,1467.4422222222224,1609.1297601724232,1214.1227777777776,1320.0305061693762,2524.1,2524.1
2017-06-05,2705.0,2524.1,2705.4,2523.9,86690.0,7.17,2524.1,2545.4,59480.0,-0.84,2545.4,2492.6,70960.0,2.12,2492.6,2412.6,83030.0,3.31,2412.6,2303.3,122700.0,4.75,2303.3,2192.6,117750.0,5.05,2192.6,2278.2,120960.0,-3.76,2278.2,2189.0,92240.0,4.07,2453.657142857143,2488.6627243768826,2065.5733333333333,2104.680398677646,1483.8011111111111,1633.2148203884137,1224.8972222222221,1335.3340364879466,2705.0,2705.0
2017-06-06,2870.5,2705.0,2931.2,2699.7,192230.0,6.12,2705.0,2524.1,86690.0,7.17,2524.1,2545.4,59480.0,-0.84,2545.4,2492.6,70960.0,2.12,2492.6,2412.6,83030.0,3.31,2412.6,2303.3,122700.0,4.75,2303.3,2192.6,117750.0,5.05,2192.6,2278.2,120960.0,-3.76,2550.5,2584.122043282662,2109.4433333333336,2154.088114891991,1502.9511111111112,1660.407901258998,1236.575,1352.2971963057594,2870.5,2870.5
2017-06-07,2691.5,2870.5,2880.9,2626.6,122680.0,-6.24,2870.5,2705.0,192230.0,6.12,2705.0,2524.1,86690.0,7.17,2524.1,2545.4,59480.0,-0.84,2545.4,2492.6,70960.0,2.12,2492.6,2412.6,83030.0,3.31,2412.6,2303.3,122700.0,4.75,2303.3,2192.6,117750.0,5.05,2605.957142857143,2610.9665324619964,2143.6766666666667,2188.7598494150884,1519.6200000000001,1683.0692660664924,1247.2472222222223,1367.095017341055,2691.5,2691.5
2017-06-08,2798.8,2691.5,2808.4,2623.6,95420.0,3.99,2691.5,2870.5,122680.0,-6.24,2870.5,2705.0,192230.0,6.12,2705.0,2524.1,86690.0,7.17,2524.1,2545.4,59480.0,-0.84,2545.4,2492.6,70960.0,2.12,2492.6,2412.6,83030.0,3.31,2412.6,2303.3,122700.0,4.75,2661.128571428572,2657.924899346497,2180.3866666666668,2228.117278485083,1538.357777777778,1707.5908206584377,1258.4961111111113,1382.9149619008224,2798.8,2798.8
2017-06-09,2811.4,2798.8,2852.1,2786.1,67050.0,0.45,2798.8,2691.5,95420.0,3.99,2691.5,2870.5,122680.0,-6.24,2870.5,2705.0,192230.0,6.12,2705.0,2524.1,86690.0,7.17,2524.1,2545.4,59480.0,-0.84,2545.4,2492.6,70960.0,2.12,2492.6,2412.6,83030.0,3.31,2706.671428571429,2696.2936745098727,2215.69,2265.748421808626,1556.4933333333333,1731.850363061549,1269.8488888888887,1398.6993269626919,2811.4,2811.4
2017-06-10,2900.3,2811.4,2914.2,2807.4,86520.0,3.16,2811.4,2798.8,67050.0,0.45,2798.8,2691.5,95420.0,3.99,2691.5,2870.5,122680.0,-6.24,2870.5,2705.0,192230.0,6.12,2705.0,2524.1,86690.0,7.17,2524.1,2545.4,59480.0,-0.84,2545.4,2492.6,70960.0,2.12,2757.371428571428,2747.2952558824045,2251.7233333333334,2306.687233304844,1575.1066666666668,1757.530574862394,1281.6366666666665,1415.2915995929384,2900.3,2900.3
2017-06-11,2973.4,2900.3,2977.9,2867.3,83030.0,2.52,2900.3,2811.4,86520.0,3.16,2811.4,2798.8,67050.0,0.45,2798.8,2691.5,95420.0,3.99,2691.5,2870.5,122680.0,-6.24,2870.5,2705.0,192230.0,6.12,2705.0,2524.1,86690.0,7.17,2524.1,2545.4,59480.0,-0.84,2821.557142857143,2803.8214419118035,2294.6233333333334,2349.700960188403,1594.3866666666668,1784.252979810473,1293.8294444444446,1432.5082670007512,2973.4,2973.4
2017-06-12,2656.8,2973.4,2985.1,2483.6,217960.0,-10.65,2973.4,2900.3,83030.0,2.52,2900.3,2811.4,86520.0,3.16,2811.4,2798.8,67050.0,0.45,2798.8,2691.5,95420.0,3.99,2691.5,2870.5,122680.0,-6.24,2870.5,2705.0,192230.0,6.12,2705.0,2524.1,86690.0,7.17,2814.671428571429,2767.0660814338526,2324.3933333333334,2369.5138014665704,1610.0944444444444,1803.429837397056,1304.2755555555557,1446.0363524482568,2656.8,2656.8
2017-06-13,2713.0,2656.8,2784.8,2647.4,116740.0,2.12,2656.8,2973.4,217960.0,-10.65,2973.4,2900.3,83030.0,2.52,2900.3,2811.4,86520.0,3.16,2811.4,2798.8,67050.0,0.45,2798.8,2691.5,95420.0,3.99,2691.5,2870.5,122680.0,-6.24,2870.5,2705.0,192230.0,6.12,2792.171428571429,2753.5495610753896,2355.7400000000002,2391.674201371953,1626.3122222222223,1823.4203904212964,1315.0411111111111,1460.0359507637456,2713.0,2713.0
2017-06-14,2467.3,2713.0,2803.7,2349.0,174190.0,-9.06,2713.0,2656.8,116740.0,2.12,2656.8,2973.4,217960.0,-10.65,2973.4,2900.3,83030.0,2.52,2900.3,2811.4,86520.0,3.16,2811.4,2798.8,67050.0,0.45,2798.8,2691.5,95420.0,3.99,2691.5,2870.5,122680.0,-6.24,2760.1428571428573,2681.987170806542,2381.0199999999995,2396.553285154408,1640.6944444444443,1837.5715906318173,1324.4038888888888,1471.165940258069,2467.3,2467.3
2017-06-15,2442.5,2467.3,2521.6,2125.6,262790.0,-1.01,2467.3,2713.0,174190.0,-9.06,2713.0,2656.8,116740.0,2.12,2656.8,2973.4,217960.0,-10.65,2973.4,2900.3,83030.0,2.52,2900.3,2811.4,86520.0,3.16,2811.4,2798.8,67050.0,0.45,2798.8,2691.5,95420.0,3.99,2709.242857142857,2622.1153781049065,2404.793333333333,2399.5175893379947,1655.9255555555558,1850.866720508041,1333.6,1481.8989132938914,2442.5,2442.5
2017-06-16,2508.6,2442.5,2536.4,2335.3,117210.0,2.71,2442.5,2467.3,262790.0,-1.01,2467.3,2713.0,174190.0,-9.06,2713.0,2656.8,116740.0,2.12,2656.8,2973.4,217960.0,-10.65,2973.4,2900.3,83030.0,2.52,2900.3,2811.4,86520.0,3.16,2811.4,2798.8,67050.0,0.45,2665.9857142857145,2593.73653357868,2428.3700000000003,2406.5551642194146,1673.0055555555555,1865.3223969803917,1343.1533333333334,1493.2436766829092,2508.6,2508.6
2017-06-17,2655.1,2508.6,2690.7,2454.8,95950.0,5.84,2508.6,2442.5,117210.0,2.71,2442.5,2467.3,262790.0,-1.01,2467.3,2713.0,174190.0,-9.06,2713.0,2656.8,116740.0,2.12,2656.8,2973.4,217960.0,-10.65,2973.4,2900.3,83030.0,2.52,2900.3,2811.4,86520.0,3.16,2630.957142857143,2609.07740018401,2454.1733333333336,2422.5903149149362,1691.1444444444444,1882.6801464973062,1353.516111111111,1506.0818681007777,2655.1,2655.1
2017-06-18,2539.6,2655.1,2676.0,2488.6,92000.0,-4.35,2655.1,2508.6,95950.0,5.84,2508.6,2442.5,117210.0,2.71,2442.5,2467.3,262790.0,-1.01,2467.3,2713.0,174190.0,-9.06,2713.0,2656.8,116740.0,2.12,2656.8,2973.4,217960.0,-10.65,2973.4,2900.3,83030.0,2.52,2568.9857142857145,2591.7080501380074,2473.4266666666667,2430.139326855908,1707.7233333333334,1897.1179454753874,1363.1855555555555,1517.5019579560178,2539.6,2539.6
2017-06-19,2616.8,2539.6,2617.8,2518.8,81830.0,3.04,2539.6,2655.1,92000.0,-4.35,2655.1,2508.6,95950.0,5.84,2508.6,2442.5,117210.0,2.71,2442.5,2467.3,262790.0,-1.01,2467.3,2713.0,174190.0,-9.06,2713.0,2656.8,116740.0,2.12,2656.8,2973.4,217960.0,-10.65,2563.2714285714287,2597.9810376035057,2492.6466666666665,2442.1819509297206,1724.3399999999997,1912.9351334869173,1373.1166666666666,1529.6488976471117,2616.8,2616.8
2017-06-20,2754.4,2616.8,2800.5,2614.0,111300.0,5.26,2616.8,2539.6,81830.0,3.04,2539.6,2655.1,92000.0,-4.35,2655.1,2508.6,95950.0,5.84,2508.6,2442.5,117210.0,2.71,2442.5,2467.3,262790.0,-1.01,2467.3,2713.0,174190.0,-9.06,2713.0,2656.8,116740.0,2.12,2569.1857142857148,2637.085778202629,2516.3199999999997,2462.325050869739,1743.3366666666668,1931.4288668168751,1383.6399999999999,1543.1820589990773,2754.4,2754.4
2017-06-21,2677.6,2754.4,2804.4,2624.4,116030.0,-2.79,2754.4,2616.8,111300.0,5.26,2616.8,2539.6,81830.0,3.04,2539.6,2655.1,92000.0,-4.35,2655.1,2508.6,95950.0,5.84,2508.6,2442.5,117210.0,2.71,2442.5,2467.3,262790.0,-1.01,2467.3,2713.0,174190.0,-9.06,2599.2285714285713,2647.214333651972,2534.76,2476.2137572652396,1761.5877777777778,1947.8282323813394,1393.42,1555.7170638720156,2677.6,2677.6
2017-06-22,2722.8,2677.6,2757.3,2623.2,78300.0,1.69,2677.6,2754.4,116030.0,-2.79,2754.4,2616.8,111300.0,5.26,2616.8,2539.6,81830.0,3.04,2539.6,2655.1,92000.0,-4.35,2655.1,2508.6,95950.0,5.84,2508.6,2442.5,117210.0,2.71,2442.5,2467.3,262790.0,-1.01,2639.2714285714287,2666.110750238979,2549.766666666667,2492.122547119095,1781.4,1964.8605789224089,1403.5961111111112,1568.6130079176287,2722.8,2722.8
2017-06-23,2710.4,2722.8,2759.7,2699.5,56940.0,-0.46,2722.8,2677.6,78300.0,1.69,2677.6,2754.4,116030.0,-2.79,2754.4,2616.8,111300.0,5.26,2616.8,2539.6,81830.0,3.04,2539.6,2655.1,92000.0,-4.35,2655.1,2508.6,95950.0,5.84,2508.6,2442.5,117210.0,2.71,2668.1,2677.1830626792344,2558.603333333333,2506.2049634339924,1800.778888888889,1981.246060704334,1413.7033333333334,1581.2294387693676,2710.4,2710.4
2017-06-24,2590.1,2710.4,2741.6,2540.4,86960.0,-4.44,2710.4,2722.8,56940.0,-0.46,2722.8,2677.6,78300.0,1.69,2677.6,2754.4,116030.0,-2.79,2754.4,2616.8,111300.0,5.26,2616.8,2539.6,81830.0,3.04,2539.6,2655.1,92000.0,-4.35,2655.1,2508.6,95950.0,5.84,2658.8142857142857,2655.412297009426,2568.0333333333333,2511.617546438251,1818.7866666666669,1994.6274659635794,1423.1016666666667,1592.377179777441,2590.1,2590.1
2017-06-25,2541.6,2590.1,2660.7,2472.4,86970.0,-1.87,2590.1,2710.4,86960.0,-4.44,2710.4,2722.8,56940.0,-0.46,2722.8,2677.6,78300.0,1.69,2677.6,2754.4,116030.0,-2.79,2754.4,2616.8,111300.0,5.26,2616.8,2539.6,81830.0,3.04,2539.6,2655.1,92000.0,-4.35,2659.1,2626.9592227570693,2577.923333333333,2513.5518982809444,1835.4144444444446,2006.6488403380063,1432.0783333333331,1602.8658297246516,2541.6,2541.6
2017-06-26,2446.1,2541.6,2584.8,2327.3,165830.0,-3.76,2541.6,2590.1,86970.0,-1.87,2590.1,2710.4,86960.0,-4.44,2710.4,2722.8,56940.0,-0.46,2722.8,2677.6,78300.0,1.69,2677.6,2754.4,116030.0,-2.79,2754.4,2616.8,111300.0,5.26,2616.8,2539.6,81830.0,3.04,2634.714285714286,2581.744417067802,2591.0466666666666,2509.2001629079805,1850.9888888888888,2016.3071075833248,1440.2666666666667,1612.183334368578,2446.1,2446.1
2017-06-27,2583.8,2446.1,2585.1,2309.6,159260.0,5.63,2446.1,2541.6,165830.0,-3.76,2541.6,2590.1,86970.0,-1.87,2590.1,2710.4,86960.0,-4.44,2710.4,2722.8,56940.0,-0.46,2722.8,2677.6,78300.0,1.69,2677.6,2754.4,116030.0,-2.79,2754.4,2616.8,111300.0,5.26,2610.342857142857,2582.2583128008514,2604.2066666666665,2514.013055623595,1868.121111111111,2028.7794788452297,1449.226111111111,1622.9194301214116,2583.8,2583.8
2017-06-28,2577.7,2583.8,2616.9,2490.1,110420.0,-0.23,2583.8,2446.1,159260.0,5.63,2446.1,2541.6,165830.0,-3.76,2541.6,2590.1,86970.0,-1.87,2590.1,2710.4,86960.0,-4.44,2710.4,2722.8,56940.0,-0.46,2722.8,2677.6,78300.0,1.69,2677.6,2754.4,116030.0,-2.79,2596.0714285714284,2581.1187346006386,2614.19,2518.1218907446532,1885.2299999999998,2040.8436661233566,1458.218888888889,1633.4694916670314,2577.7,2577.7
2017-06-29,2558.4,2577.7,2605.9,2526.5,75320.0,-0.75,2577.7,2583.8,110420.0,-0.23,2583.8,2446.1,159260.0,5.63,2446.1,2541.6,165830.0,-3.76,2541.6,2590.1,86970.0,-1.87,2590.1,2710.4,86960.0,-4.44,2710.4,2722.8,56940.0,-0.46,2722.8,2677.6,78300.0,1.69,2572.585714285714,2575.439050950479,2626.383333333333,2520.7204784385467,1901.6666666666667,2052.218530604162,1467.0800000000002,1643.6897182784455,2558.4,2558.4
2017-06-30,2480.6,2558.4,2576.3,2469.5,73000.0,-3.04,2558.4,2577.7,75320.0,-0.75,2577.7,2583.8,110420.0,-0.23,2583.8,2446.1,159260.0,5.63,2446.1,2541.6,165830.0,-3.76,2541.6,2590.1,86970.0,-1.87,2590.1,2710.4,86960.0,-4.44,2710.4,2722.8,56940.0,-0.46,2539.7571428571428,2551.7292882128595,2632.2933333333335,2518.13206047477,1917.161111111111,2061.633507953521,1475.3311111111109,1652.9373457007832,2480.6,2480.6
2017-07-01,2424.6,2480.6,2529.6,2387.5,66320.0,-2.26,2480.6,2558.4,73000.0,-3.04,2558.4,2577.7,75320.0,-0.75,2577.7,2583.8,110420.0,-0.23,2583.8,2446.1,159260.0,5.63,2446.1,2541.6,165830.0,-3.76,2541.6,2590.1,86970.0,-1.87,2590.1,2710.4,86960.0,-4.44,2516.1142857142854,2519.9469661596445,2632.6933333333336,2512.0977339925266,1931.9077777777775,2069.610793493004,1483.1511111111108,1661.4640048643105,2424.6,2424.6
2017-07-02,2536.5,2424.6,2555.3,2375.9,67760.0,4.61,2424.6,2480.6,66320.0,-2.26,2480.6,2558.4,73000.0,-3.04,2558.4,2577.7,75320.0,-0.75,2577.7,2583.8,110420.0,-0.23,2583.8,2446.1,159260.0,5.63,2446.1,2541.6,165830.0,-3.76,2541.6,2590.1,86970.0,-1.87,2515.3857142857146,2524.0852246197333,2634.156666666667,2513.672073734944,1947.3400000000001,2079.872094734916,1491.502222222222,1671.1329108879092,2536.5,2536.5
2017-07-03,2572.5,2536.5,2617.5,2506.3,83420.0,1.42,2536.5,2424.6,67760.0,4.61,2424.6,2480.6,66320.0,-2.26,2480.6,2558.4,73000.0,-3.04,2558.4,2577.7,75320.0,-0.75,2577.7,2583.8,110420.0,-0.23,2583.8,2446.1,159260.0,5.63,2446.1,2541.6,165830.0,-3.76,2533.442857142857,2536.1889184648,2635.06,2517.4674238165608,1963.2366666666665,2090.699081663819,1499.486111111111,1681.0927682261645,2572.5,2572.5
2017-07-04,2617.3,2572.5,2658.7,2570.0,80680.0,1.74,2572.5,2536.5,83420.0,1.42,2536.5,2424.6,67760.0,4.61,2424.6,2480.6,66320.0,-2.26,2480.6,2558.4,73000.0,-3.04,2558.4,2577.7,75320.0,-0.75,2577.7,2583.8,110420.0,-0.23,2583.8,2446.1,159260.0,5.63,2538.2285714285713,2556.4666888486,2638.1666666666665,2523.9082351832344,1979.7633333333335,2102.272728220658,1508.5305555555556,1691.4375995164833,2617.3,2617.3
2017-07-05,2627.9,2617.3,2642.7,2562.0,89720.0,0.4,2617.3,2572.5,80680.0,1.74,2572.5,2536.5,83420.0,1.42,2536.5,2424.6,67760.0,4.61,2424.6,2480.6,66320.0,-2.26,2480.6,2558.4,73000.0,-3.04,2558.4,2577.7,75320.0,-0.75,2577.7,2583.8,110420.0,-0.23,2545.4,2574.32501663645,2635.596666666667,2530.6173813004452,1995.7544444444443,2113.824975952072,1518.2066666666667,1701.7852503505553,2627.9,2627.9
2017-07-06,2614.2,2627.9,2634.8,2581.8,60160.0,-0.52,2627.9,2617.3,89720.0,0.4,2617.3,2572.5,80680.0,1.74,2572.5,2536.5,83420.0,1.42,2536.5,2424.6,67760.0,4.61,2424.6,2480.6,66320.0,-2.26,2480.6,2558.4,73000.0,-3.04,2558.4,2577.7,75320.0,-0.75,2553.371428571428,2584.2937624773376,2627.0533333333337,2536.00980831332,2011.573333333333,2124.82222922785,1527.7916666666667,1711.8671812859084,2614.2,2614.2
2017-07-07,2513.9,2614.2,2617.5,2484.7,90450.0,-3.84,2614.2,2627.9,60160.0,-0.52,2627.9,2617.3,89720.0,0.4,2617.3,2572.5,80680.0,1.74,2572.5,2536.5,83420.0,1.42,2536.5,2424.6,67760.0,4.61,2424.6,2480.6,66320.0,-2.26,2480.6,2558.4,73000.0,-3.04,2558.128571428572,2566.6953218580034,2621.133333333333,2534.5833690672994,2026.3855555555556,2133.37338902504,1536.7527777777777,1720.729422376672,2513.9,2513.9
